"zpid","city","zipcode","latitude","longitude","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
29400923,"austin",78723,30.3009815216064,-97.6790771484375,1.98,0,"False","True","False","True","False","False","Single Family",0,1965,399000,1,"2018-05-31",5,2018,4,1,0,0,0,8973,1316,1,0,1,1,2.06666666666667,3,719,15,2,3,1
29402420,"austin",78723,30.3068256378174,-97.6848297119141,1.98,0,"False","True","False","True","False","False","Single Family",0,1965,499000,1,"2019-12-30",12,2019,3,1,2,0,0,7623,2378,1,0,1,1,1.83333333333333,5,966,15,3,4,2
29402419,"austin",78723,30.3070220947266,-97.6847763061523,1.98,2,"False","True","True","True","False","False","Single Family",2,1963,574900,7,"2020-05-21",5,2020,3,2,0,1,0,7753,2547,1,0,1,1,1.83333333333333,5,966,15,3,4,2
29408418,"austin",78723,30.3181285858154,-97.6783981323242,1.98,0,"False","True","False","True","False","False","Single Family",0,1965,439900,1,"2018-04-27",4,2018,3,1,0,0,0,9888,1846,1,0,1,1,1.16666666666667,2.33333333333333,656,14,2,3,1
29404417,"austin",78723,30.3103370666504,-97.6714401245117,1.98,1,"False","True","True","True","False","False","Single Family",1,1962,250000,5,"2020-11-03",11,2020,7,2,0,0,0,12196.8,1380,1,0,1,1,1.33333333333333,3.33333333333333,569,13,2,3,1
29408413,"austin",78723,30.3135147094727,-97.6767730712891,1.98,0,"False","True","False","True","False","False","Single Family",0,1965,420000,9,"2019-03-15",3,2019,4,1,0,0,0,9931,1820,1,0,1,1,1.26666666666667,2.33333333333333,656,14,2,3,1
145549907,"austin",78723,30.310245513916,-97.6748504638672,1.98,2,"False","True","True","True","False","False","Single Family",2,2015,485000,2,"2020-05-21",5,2020,8,2,3,1,0,10236,2113,1,0,1,1,1.4,3.33333333333333,569,13,3,3,2
29404407,"austin",78723,30.3052387237549,-97.6722793579102,1.98,1,"False","True","True","True","False","True","Single Family",1,1971,99900,8,"2019-11-15",11,2019,3,3,1,1,0,10759,2251,1,0,1,1,2.26666666666667,3,719,15,4,4,1
29402494,"austin",78723,30.3063907623291,-97.6814651489258,1.98,2,"False","True","True","True","False","False","Single Family",2,1963,459500,15,"2020-10-15",10,2020,5,3,3,0,0,8276,2035,1,0,1,1,2,5,966,15,2,4,1
72508898,"austin",78723,30.315221786499,-97.6727142333984,1.98,1,"False","True","True","True","False","False","Single Family",1,1965,379000,2,"2018-12-19",12,2018,5,4,0,0,0,8145,1460,1,0,1,1,1.3,3.33333333333333,569,13,3,3,2
29408398,"austin",78723,30.3143272399902,-97.6759338378906,1.98,2,"False","True","True","True","False","True","Single Family",2,1967,499000,1,"2019-04-19",4,2019,2,2,0,0,0,21344.4,2058,1,0,1,1,1.23333333333333,2.33333333333333,656,14,2,4,2
29402398,"austin",78723,30.3052177429199,-97.6831588745117,1.98,4,"False","True","True","True","False","False","Single Family",4,1961,546500,13,"2020-02-28",2,2020,5,4,1,0,0,7710,2236,1,0,1,1,1.96666666666667,5,966,15,2,4,2
241931897,"austin",78723,30.3096427917481,-97.6814956665039,1.98,1,"True","True","True","True","False","False","Single Family",1,2016,484900,2,"2020-04-02",4,2020,3,2,1,0,0,4094,1874,1,0,1,1,1.26666666666667,3,849,14,3,3,2
29402397,"austin",78723,30.3053092956543,-97.6834259033203,1.98,2,"False","True","True","True","True","False","Single Family",2,1960,559900,5,"2020-10-08",10,2020,4,2,1,1,0,10890,2408,1,0,1,1,1.93333333333333,5,966,15,2,4,2
29399897,"austin",78723,30.3025875091553,-97.6878509521484,1.98,1,"False","True","True","True","False","False","Single Family",1,1959,425000,3,"2020-05-19",5,2020,6,3,3,1,0,7797,1305,1,0,1,1,1.9,5,966,15,1,3,1
29404390,"austin",78723,30.3070049285889,-97.672119140625,1.98,2,"False","True","True","True","False","False","Single Family",2,1975,524900,4,"2020-04-13",4,2020,3,3,2,0,0,8110,1984,1,0,1,1,2.26666666666667,3,719,15,3,4,2
29404389,"austin",78723,30.3068180084229,-97.6722564697266,1.98,0,"False","True","False","True","False","False","Single Family",0,1970,429900,8,"2019-08-28",8,2019,3,1,1,1,0,8058,1854,1,0,1,1,2.26666666666667,3,719,15,2,3,1
29407387,"austin",78723,30.3127346038818,-97.6726989746094,1.98,0,"False","True","False","True","False","True","Single Family",0,1971,535000,1,"2019-10-25",10,2019,2,1,2,1,0,10280,2100,1,0,1,1,1.33333333333333,3.33333333333333,569,13,2,3,1
29411179,"austin",78723,30.319580078125,-97.6722106933594,1.98,2,"False","True","True","True","False","False","Single Family",2,1967,579900,2,"2020-12-11",12,2020,3,2,3,1,0,16988.4,2007,1,0,1,1,1.26666666666667,2.33333333333333,656,14,3,3,1
29399882,"austin",78723,30.3028125762939,-97.6889343261719,1.98,2,"False","True","True","True","False","False","Single Family",2,1959,749000,2,"2020-09-15",9,2020,4,2,2,2,0,10628,2592,1,0,1,1,1.83333333333333,5,966,15,3,4,1
29407379,"austin",78723,30.3120536804199,-97.6712112426758,1.98,2,"False","True","True","True","False","False","Single Family",2,1968,599000,1,"2020-08-06",8,2020,2,2,1,0,1,23522.4,2811,1,0,1,1,1.3,3.33333333333333,569,13,2,4,1
29402375,"austin",78723,30.3058338165283,-97.6852188110352,1.98,2,"False","True","True","True","False","False","Single Family",2,1960,489900,3,"2018-10-30",10,2018,5,3,0,0,0,8450,2303,1,0,1,1,1.83333333333333,5,966,15,2,4,1
29407374,"austin",78723,30.3133354187012,-97.6747283935547,1.98,0,"False","True","False","True","False","False","Single Family",0,1964,499500,4,"2020-01-07",1,2020,2,1,1,1,0,17424,2533,1,0,1,1,1.26666666666667,2.33333333333333,656,14,3,4,2
29404370,"austin",78723,30.3068790435791,-97.6713027954102,1.98,0,"False","True","False","True","False","True","Single Family",0,1970,459900,1,"2018-04-18",4,2018,3,1,0,0,0,10236,1909,1,0,1,1,2.33333333333333,3,719,15,2,3,1
29407316,"austin",78723,30.3132343292236,-97.6839599609375,1.98,2,"False","True","True","True","True","False","Single Family",2,1958,315000,2,"2020-10-24",10,2020,3,2,2,0,0,6795,936,1,0,1,1,1.06666666666667,3,849,14,1,3,1
29407369,"austin",78723,30.3125820159912,-97.6760711669922,1.98,0,"False","True","False","True","False","False","Single Family",0,1971,424900,1,"2020-04-10",4,2020,3,2,0,1,0,17424,2302,1,0,1,1,1.3,2.33333333333333,656,14,2,4,1
29399790,"austin",78723,30.3001461029053,-97.6874237060547,1.98,3,"False","True","True","True","False","False","Single Family",3,1961,360000,4,"2021-01-11",1,2021,1,2,2,2,0,8276,1079,1,0,1,1,2.03333333333333,5,966,15,1,3,1
29407362,"austin",78723,30.3127593994141,-97.6874465942383,1.98,2,"False","True","True","True","False","False","Single Family",2,1964,399900,6,"2019-07-01",7,2019,7,3,1,2,0,7710,1734,1,0,1,1,0.9,3,849,14,2,3,1
29407361,"austin",78723,30.3129634857178,-97.6874542236328,1.98,0,"False","True","False","True","False","False","Single Family",0,1965,340000,4,"2019-04-05",4,2019,3,1,0,0,0,8712,1633,1,0,1,1,0.9,3,849,14,2,3,1
29407360,"austin",78723,30.3132019042969,-97.6874771118164,1.98,2,"False","True","True","True","False","False","Single Family",2,1968,423000,9,"2020-09-08",9,2020,5,3,0,0,0,10018,2229,1,0,1,1,0.9,3,849,14,2,4,1
29408359,"austin",78723,30.3165760040283,-97.6772155761719,1.98,2,"False","True","True","True","False","False","Single Family",2,1963,464900,6,"2020-08-11",8,2020,5,2,2,2,0,19166.4,2405,1,0,1,1,1.2,2.33333333333333,656,14,3,4,2
29407359,"austin",78723,30.3133907318115,-97.6873092651367,1.98,2,"False","True","True","True","False","True","Single Family",2,1967,309900,9,"2019-02-09",2,2019,4,5,0,0,0,10323,2518,1,0,1,1,0.9,3,849,14,3,3,1
29402358,"austin",78723,30.3066024780273,-97.6872406005859,1.98,2,"False","True","True","True","True","False","Single Family",2,1960,157950,6,"2020-11-25",11,2020,2,3,3,0,0,12632.4,1120,1,0,1,1,1.73333333333333,5,966,15,2,3,1
29407357,"austin",78723,30.3133773803711,-97.6821212768555,1.98,2,"False","True","True","True","False","False","Single Family",2,1958,339900,6,"2018-07-17",7,2018,3,2,0,0,0,8015,1353,1,0,1,1,1.13333333333333,3,849,14,2,3,1
29402357,"austin",78723,30.306489944458,-97.6870269775391,1.98,0,"False","True","False","True","False","False","Single Family",0,1960,229900,1,"2020-10-15",10,2020,0,1,0,0,0,12196.8,1220,1,0,1,1,1.73333333333333,5,966,15,2,3,1
29404356,"austin",78723,30.3062038421631,-97.6732482910156,1.98,2,"False","True","True","True","False","False","Single Family",2,1967,399000,6,"2018-05-31",5,2018,4,2,0,0,0,8668,2188,1,0,1,1,2.23333333333333,3,719,15,3,4,1
29407351,"austin",78723,30.3128051757812,-97.6828384399414,1.98,0,"False","True","False","True","False","False","Single Family",0,1958,459900,10,"2018-12-28",12,2018,4,1,0,0,0,8712,1478,1,0,1,1,1.06666666666667,3,849,14,3,3,1
29404351,"austin",78723,30.3070430755615,-97.6727142333984,1.98,2,"False","True","True","True","False","False","Single Family",2,1983,299900,2,"2018-06-29",6,2018,2,3,0,0,0,9321,1589,1,0,1,1,2.23333333333333,3,719,15,2,3,1
29405849,"austin",78723,30.310525894165,-97.6826400756836,1.98,1,"False","True","True","True","False","False","Single Family",1,1961,395000,1,"2020-11-04",11,2020,3,2,0,0,0,10672,1170,1,0,1,1,1.2,3,849,14,1,3,1
29399848,"austin",78723,30.3020343780518,-97.6886520385742,1.98,0,"False","True","False","True","False","False","Single Family",0,1958,439999,5,"2020-05-07",5,2020,3,2,1,1,0,8276,1288,1,0,1,1,1.86666666666667,5,966,15,2,4,1
83833345,"austin",78723,30.3201103210449,-97.6743392944336,1.98,2,"False","True","True","True","False","False","Single Family",2,1971,489000,2,"2018-03-13",3,2018,1,3,0,0,0,10497,2588,1,0,1,1,1.26666666666667,2.33333333333333,656,14,3,4,1
29405845,"austin",78723,30.3100452423096,-97.6821899414062,1.98,2,"False","True","True","True","False","False","Single Family",2,1961,3e+05,2,"2019-05-30",5,2019,2,1,0,0,0,9496,1170,1,0,1,1,1.23333333333333,3,849,14,2,4,1
29407342,"austin",78723,30.312068939209,-97.6833572387695,1.98,1,"False","True","True","True","False","False","Single Family",1,1958,424000,3,"2019-06-30",6,2019,0,2,0,0,0,8232,1650,1,0,1,1,1.1,3,849,14,2,3,1
29405872,"austin",78723,30.3114910125732,-97.6829223632812,1.98,2,"False","True","True","True","False","False","Single Family",2,1958,389000,7,"2020-03-16",3,2020,3,1,1,1,0,7535,1340,1,0,1,1,1.16666666666667,3,849,14,1,3,1
29404341,"austin",78723,30.3066310882568,-97.6743698120117,1.98,0,"False","True","False","True","False","False","Single Family",0,1968,470000,2,"2019-10-10",10,2019,5,1,1,0,0,9975,1801,1,0,1,1,2.2,3,719,15,2,3,1
29408338,"austin",78723,30.3145885467529,-97.6791229248047,1.98,2,"False","True","True","True","False","False","Single Family",2,1962,460000,4,"2020-04-03",4,2020,4,2,3,1,0,12632.4,2354,1,0,1,1,1.23333333333333,2.33333333333333,656,14,2,4,1
29407334,"austin",78723,30.3125877380371,-97.6832504272461,1.98,1,"False","True","True","True","False","True","Single Family",1,1958,385000,4,"2020-09-16",9,2020,3,3,1,0,0,7840,1036,1,0,1,1,1.06666666666667,3,849,14,2,3,1
29408333,"austin",78723,30.3150157928467,-97.6776733398438,1.98,0,"False","True","False","True","False","False","Single Family",0,1962,390000,10,"2018-02-24",2,2018,4,1,0,0,0,11761.2,1582,1,0,1,1,1.2,2.33333333333333,656,14,2,4,1
29399860,"austin",78723,30.3021659851074,-97.6878128051758,1.98,1,"False","True","True","True","False","False","Single Family",1,1959,309000,2,"2018-12-21",12,2018,7,2,0,0,0,8058,990,1,0,1,1,1.9,5,966,15,2,3,1
29405832,"austin",78723,30.3090801239014,-97.6833190917969,1.98,0,"False","True","False","True","False","False","Single Family",0,1948,6e+05,2,"2019-04-30",4,2019,1,4,0,0,0,18730.8,800,1,0,1,1,1.23333333333333,3,849,14,1,2,1
29402327,"austin",78723,30.3045406341553,-97.686408996582,1.98,1,"False","True","True","True","False","False","Single Family",1,1959,139900,7,"2019-03-07",3,2019,3,3,0,0,0,11761.2,1255,1,0,1,1,1.83333333333333,5,966,15,2,3,1
29408326,"austin",78723,30.3131484985352,-97.6787719726562,1.98,0,"False","True","False","True","False","False","Single Family",0,1970,115000,3,"2019-10-15",10,2019,2,2,0,1,0,13503.6,1020,1,0,1,1,1.26666666666667,2.33333333333333,656,14,2,3,1
29408322,"austin",78723,30.3196811676025,-97.6833648681641,1.98,1,"False","True","True","True","False","False","Single Family",1,1962,370000,1,"2019-04-03",4,2019,5,2,0,0,0,10018,1709,1,0,1,1,1.23333333333333,2.33333333333333,656,14,2,3,2
29408320,"austin",78723,30.3203163146973,-97.6830291748047,1.98,0,"False","True","False","True","False","False","Single Family",0,1962,349900,2,"2018-09-04",9,2018,3,1,0,0,0,10105,1686,1,0,1,1,1.23333333333333,2.33333333333333,656,14,2,4,1
29402319,"austin",78723,30.3084468841553,-97.6836090087891,1.98,0,"False","True","False","True","False","False","Single Family",0,1971,3e+05,1,"2019-10-03",10,2019,4,2,2,1,0,3484,1320,1,0,1,1,1.83333333333333,5,966,15,2,2,2
29399992,"austin",78723,30.3022727966309,-97.6852111816406,1.98,1,"False","True","True","True","False","False","Single Family",1,1961,299900,6,"2020-11-06",11,2020,7,2,0,0,0,8581,1556,1,0,1,1,1.96666666666667,5,966,15,2,4,1
29404313,"austin",78723,30.306755065918,-97.67578125,1.98,2,"False","True","True","True","False","True","Single Family",2,1964,765000,1,"2020-05-11",5,2020,5,2,2,0,0,19166.4,3704,1,0,1,1,2.13333333333333,3,719,15,3,5,1
29408312,"austin",78723,30.3186168670654,-97.6792678833008,1.98,2,"False","True","True","True","False","False","Single Family",2,1963,550000,2,"2020-05-26",5,2020,6,2,0,0,0,13068,2100,1,0,1,1,1.13333333333333,2.33333333333333,656,14,3,3,2
29408306,"austin",78723,30.3165073394775,-97.6803817749023,1.98,0,"False","True","False","True","False","False","Single Family",0,1966,310000,6,"2018-01-25",1,2018,2,1,0,0,0,16988.4,1512,1,0,1,1,1.16666666666667,2.33333333333333,656,14,3,3,2
29408298,"austin",78723,30.3157138824463,-97.6805953979492,1.98,0,"False","True","False","True","False","False","Single Family",0,1962,475000,3,"2019-05-24",5,2019,3,1,0,0,0,22215.6,1616,1,0,1,1,1.16666666666667,2.33333333333333,656,14,2,3,2
29409989,"austin",78723,30.3173065185547,-97.6929626464844,1.98,2,"False","True","True","True","False","False","Single Family",2,1958,435900,6,"2018-12-23",12,2018,2,2,0,0,0,9321,1338,1,0,1,1,0.666666666666667,3,849,14,2,3,1
29408293,"austin",78723,30.3192939758301,-97.6801452636719,1.98,0,"False","True","False","True","False","False","Single Family",0,1961,599900,3,"2019-07-12",7,2019,5,1,1,2,0,13503.6,2460,1,0,1,1,1.16666666666667,2.33333333333333,656,14,4,5,3
29407289,"austin",78723,30.3151931762695,-97.6840438842773,1.98,0,"False","False","False","True","False","False","Single Family",0,1957,385000,1,"2020-12-14",12,2020,0,1,4,0,0,7840,978,1,0,1,1,0.966666666666667,3,849,14,1,3,1
29402289,"austin",78723,30.3048400878906,-97.6921463012695,1.98,3,"False","True","True","True","False","False","Single Family",3,1968,649000,1,"2020-03-13",3,2020,4,3,0,1,0,9278,2250,1,0,1,1,1.7,5,966,15,3,3,2
64756788,"austin",78723,30.3198013305664,-97.6843338012695,1.98,0,"False","True","False","True","False","False","Single Family",0,2018,570000,5,"2018-08-17",8,2018,2,1,0,0,0,8450,2482,1,0,1,1,1.23333333333333,2.33333333333333,656,14,3,4,2
29404287,"austin",78723,30.3104362487793,-97.6739959716797,1.98,2,"False","True","True","True","False","False","Single Family",2,1964,389000,4,"2018-09-14",9,2018,3,2,0,0,0,13068,1557,1,0,1,1,1.4,3.33333333333333,569,13,2,3,1
29397787,"austin",78723,30.2947769165039,-97.6869888305664,1.98,1,"False","True","True","True","False","False","Single Family",1,1960,310000,2,"2020-07-27",7,2020,3,2,0,0,0,9408,975,1,0,1,1,2.3,5,966,15,2,2,1
29399786,"austin",78723,30.300666809082,-97.6866149902344,1.98,0,"False","True","False","True","False","False","Single Family",0,1959,315000,1,"2019-11-01",11,2019,1,1,1,0,0,10454,1050,1,0,1,1,2.03333333333333,5,966,15,2,2,1
29404281,"austin",78723,30.3091316223144,-97.6746444702148,1.98,2,"False","True","True","True","False","False","Single Family",2,1953,209900,5,"2019-02-12",2,2019,7,2,0,0,0,14374.8,1648,1,0,1,1,1.46666666666667,3.33333333333333,569,13,2,3,1
29408279,"austin",78723,30.317497253418,-97.6813583374023,1.98,0,"False","True","False","True","False","False","Single Family",0,1961,417500,1,"2019-03-21",3,2019,7,1,0,0,0,22215.6,1750,1,0,1,1,1.16666666666667,2.33333333333333,656,14,2,4,1
29397770,"austin",78723,30.294807434082,-97.685905456543,1.98,2,"False","True","True","True","False","False","Single Family",2,1960,365000,8,"2019-03-02",3,2019,2,1,0,0,0,13939.2,1248,1,0,1,1,2.3,5,966,15,1,3,1
29408268,"austin",78723,30.3189296722412,-97.68115234375,1.98,0,"False","True","False","True","False","False","Single Family",0,1962,426500,2,"2019-09-13",9,2019,2,1,0,1,0,9408,1343,1,0,1,1,1.16666666666667,2.33333333333333,656,14,2,3,1
29408767,"austin",78723,30.3158340454102,-97.6662445068359,1.98,0,"False","True","False","True","False","True","Single Family",0,1986,310500,2,"2019-09-10",9,2019,5,1,1,2,0,7013,1174,1,0,1,1,1.13333333333333,3.33333333333333,569,13,2,3,1
29397766,"austin",78723,30.2955760955811,-97.6860656738281,1.98,2,"False","True","True","True","False","False","Single Family",2,1960,260000,5,"2020-07-23",7,2020,0,2,0,1,0,7143,1190,1,0,1,1,2.3,5,966,15,2,3,1
29397764,"austin",78723,30.2958908081055,-97.6860656738281,1.98,2,"False","True","True","True","False","False","Single Family",2,1960,449000,2,"2020-12-11",12,2020,3,3,0,0,0,9639,1120,1,0,1,1,2.26666666666667,5,966,15,2,3,1
29408263,"austin",78723,30.3180694580078,-97.6816864013672,1.98,2,"False","True","True","True","False","True","Single Family",2,2005,429900,10,"2019-10-10",10,2019,1,2,0,1,0,9060,2070,1,0,1,1,1.16666666666667,2.33333333333333,656,14,2,4,1
29404260,"austin",78723,30.3090896606445,-97.6757736206055,1.98,0,"False","True","False","True","False","False","Single Family",0,1963,449000,2,"2020-02-24",2,2020,2,1,1,0,0,13503.6,1746,1,0,1,1,1.56666666666667,3,849,14,2,3,1
29407259,"austin",78723,30.3145313262939,-97.6864929199219,1.98,4,"False","True","True","True","False","False","Single Family",4,1956,479000,9,"2020-09-16",9,2020,6,1,2,0,0,8712,1846,1,0,1,1,0.866666666666667,3,849,14,2,4,1
29405758,"austin",78723,30.3097763061523,-97.6904296875,1.98,2,"False","True","True","True","False","False","Single Family",2,1961,450000,1,"2020-06-11",6,2020,2,3,0,0,0,7623,1650,1,0,1,1,1.56666666666667,5,966,15,2,3,1
29405757,"austin",78723,30.3095455169678,-97.6903457641602,1.98,0,"False","True","False","True","False","False","Single Family",0,1960,399999,3,"2020-06-19",6,2020,2,2,0,3,0,8058,1821,1,0,1,1,1.56666666666667,5,966,15,1,4,1
29408251,"austin",78723,30.3176956176758,-97.6833648681641,1.98,0,"False","True","False","True","False","False","Single Family",0,1962,399950,2,"2019-08-20",8,2019,3,1,1,0,0,6969,1522,1,0,1,1,1.2,2.33333333333333,656,14,2,4,1
29408250,"austin",78723,30.3176803588867,-97.6831283569336,1.98,1,"False","True","True","True","False","False","Single Family",1,1960,449500,1,"2018-03-19",3,2018,3,3,0,0,0,6751,1588,1,0,1,1,1.2,2.33333333333333,656,14,2,3,1
29408749,"austin",78723,30.3168678283691,-97.6656951904297,1.98,0,"False","True","False","True","False","False","Single Family",0,1970,474900,5,"2019-10-18",10,2019,3,1,2,0,0,11325.6,2002,1,0,1,1,1.16666666666667,3.33333333333333,569,13,3,4,2
29404248,"austin",78723,30.305814743042,-97.6770324707031,1.98,2,"False","True","True","True","False","False","Single Family",2,1963,249000,3,"2020-04-09",4,2020,2,2,2,3,0,8886,1721,1,0,1,1,2.1,3,719,15,2,3,1
29404245,"austin",78723,30.3060626983642,-97.6776580810547,1.98,2,"False","True","True","True","False","False","Single Family",2,1963,479990,1,"2020-09-10",9,2020,3,2,1,1,0,9191,1694,1,0,1,1,2.06666666666667,3,719,15,2,3,1
